Product's ID,Full product's name,Producer's official name,Current price,Product type
P00003868,Setting Spray,Burt's Bees,14.83,Sunscreen
P00003869,Foundation,Nivea,15.81,Face Serum
P00003870,Blush,Olay,15.19,Foundation
P00003871,Beard Oil,Chanel,14.83,Foundation
P00003872,Highlighter,Garnier,12.77,Mascara
P00003873,Hair Gel,Aveda,13.81,Shampoo
P00003874,Shaving Cream,CoverGirl,18.17,Sunscreen
P00003875,Exfoliating Scrub,Kiehl's,19.34,Shampoo
P00003876,Eye Shadow,Clinique,12.05,Sunscreen
P00003877,Cuticle Oil,Sephora,18.42,Moisturizer
P00003878,Under Eye Cream,Biore,17.88,Sunscreen
P00003879,Perfume,St. Ives,19.13,Face Serum
P00003880,Shaving Cream,St. Ives,11.65,Shampoo
P00003881,Nail Polish,MAC Cosmetics,17.33,Eyeliner
P00003882,Setting Spray,CoverGirl,19.44,Lipstick
P00003883,Mascara,Burt's Bees,13.34,Moisturizer
P00003884,Blush,Sephora,17.0,Body Lotion
P00003885,Hair Mousse,Pantene,18.51,Eyeliner
P00003886,Eyeliner,Olay,14.63,Foundation
P00003887,Highlighter,Lancome,15.99,Lipstick
P00003888,Cuticle Oil,Rimmel,17.06,Lipstick
P00003889,Nail Polish,The Body Shop,19.87,Sunscreen
P00003890,Beard Oil,Burt's Bees,19.88,Conditioner
P00003891,Body Scrub,Elizabeth Arden,13.96,Sunscreen
P00003892,Eye Shadow,Revlon,15.11,Eyeliner
P00003893,Foundation,Elizabeth Arden,17.06,Body Lotion
P00003894,Deodorant,MAC Cosmetics,18.72,Sunscreen
P00003895,Massage Oil,Tresemmé,18.02,Face Serum
P00003896,Lip Balm,Revlon,14.56,Mascara
P00003897,Mascara,Cetaphil,13.97,Mascara
P00003898,Moisturizer,CoverGirl,15.48,Shampoo
P00003899,Concealer,Chanel,16.42,Sunscreen
P00003900,Deodorant,Elizabeth Arden,11.33,Foundation
P00003901,Perfume,Sephora,10.01,Lipstick
P00003902,Sunscreen,L'Oreal,18.46,Shampoo
P00003903,Body Scrub,The Body Shop,16.84,Foundation
P00003904,Concealer,Elizabeth Arden,15.52,Body Lotion
P00003905,Body Scrub,Kiehl's,14.14,Mascara
P00003906,Bronzer,Urban Decay,19.94,Body Lotion
P00003907,Highlighter,L'Oreal,15.49,Conditioner
P00003908,Toner,MAC Cosmetics,15.25,Lipstick
P00003909,Hair Gel,Revlon,15.47,Body Lotion
P00003910,Makeup Remover,Neutrogena,17.01,Shampoo
P00003911,Beard Oil,Origins,18.29,Mascara
P00003912,Hair Mask,Maybelline,14.91,Conditioner
P00003913,Eye Shadow,Sephora,11.14,Shampoo
P00003914,Mascara,Cetaphil,15.94,Mascara
P00003915,Moisturizer,NYX,16.16,Foundation
P00003916,Lipstick,Pantene,11.47,Eyeliner
P00003917,Makeup Remover,Dove,16.39,Mascara
P00003918,Toner,Maybelline,16.15,Eyeliner
P00003919,Eye Shadow,Tresemmé,10.4,Face Serum
P00003920,Sunscreen,Sephora,17.58,Shampoo
P00003921,Concealer,Nivea,13.43,Moisturizer
P00003922,Hair Dye,Olay,16.22,Sunscreen
P00003923,Sunscreen,Tresemmé,10.84,Moisturizer
P00003924,Blush,Revlon,17.02,Face Serum
P00003925,Hair Dye,Origins,12.86,Conditioner
P00003926,Toner,NYX,19.69,Shampoo
P00003927,Hair Serum,Burt's Bees,16.77,Sunscreen
P00003928,Face Mask,Sephora,12.76,Moisturizer
P00003929,Hair Mousse,NYX,17.68,Eyeliner
P00003930,Cuticle Oil,Elizabeth Arden,14.95,Shampoo
P00003931,Clay Mask,Neutrogena,18.59,Moisturizer
P00003932,Face Mask,Nivea,11.7,Body Lotion
P00003933,Hair Mask,Dove,10.5,Lipstick
P00003934,Foot Scrub,Lancome,17.72,Eyeliner
P00003935,Highlighter,Biore,15.32,Mascara
P00003936,Nail Polish,Revlon,14.68,Face Serum
P00003937,Sunscreen,Lancome,10.59,Shampoo
P00003938,Cuticle Oil,Dove,19.89,Eyeliner
P00003939,Nail Polish,Revlon,12.89,Lipstick
P00003940,Lipstick,Rimmel,13.09,Mascara
P00003941,Under Eye Cream,Nivea,12.0,Mascara
P00003942,Lipstick,Olay,13.85,Lipstick
P00003943,Massage Oil,Burt's Bees,10.4,Eyeliner
P00003944,Toner,Avon,13.0,Eyeliner
P00003945,Deodorant,Burt's Bees,14.72,Eyeliner
P00003946,Under Eye Cream,Rimmel,14.2,Moisturizer
P00003947,Blush,Revlon,19.93,Foundation
P00003948,Perfume,St. Ives,13.46,Body Lotion
P00003949,Hair Mousse,Rimmel,10.76,Mascara
P00003950,Makeup Remover,Clinique,19.35,Foundation
P00003951,Foundation,MAC Cosmetics,11.77,Moisturizer
P00003952,Foundation,Maybelline,12.29,Conditioner
P00003953,Sunscreen,Lancome,14.81,Body Lotion
P00003954,Hair Dye,Estée Lauder,15.03,Body Lotion
P00003955,Concealer,CoverGirl,11.81,Foundation
P00003956,Beard Oil,CoverGirl,15.34,Foundation
P00003957,Mascara,MAC Cosmetics,10.58,Eyeliner
P00003958,Cuticle Oil,Pantene,15.13,Shampoo
P00003959,Hair Gel,Nivea,18.61,Sunscreen
P00003960,Shaving Cream,MAC Cosmetics,18.21,Shampoo
P00003961,Clay Mask,Aveda,18.93,Mascara
P00003962,Shampoo,Dove,11.05,Lipstick
P00003963,Lip Balm,Aveda,17.89,Eyeliner
P00003964,Massage Oil,The Body Shop,18.67,Conditioner
P00003965,Shampoo,Avon,12.66,Shampoo
P00003966,Body Lotion,St. Ives,18.95,Conditioner
P00003967,Moisturizer,NYX,10.62,Shampoo
P00003968,Makeup Remover,St. Ives,13.1,Face Serum
P00003969,Hair Mousse,CoverGirl,19.62,Sunscreen
P00003970,Hair Mask,Tresemmé,13.33,Moisturizer
P00003971,Makeup Remover,The Body Shop,18.62,Moisturizer
P00003972,Face Wash,Olay,19.29,Conditioner
P00003973,Anti-Aging Cream,Rimmel,15.96,Body Lotion
P00003974,Foot Scrub,Estée Lauder,17.54,Foundation
P00003975,Exfoliating Scrub,Estée Lauder,18.86,Sunscreen
P00003976,Clay Mask,Origins,17.05,Mascara
P00003977,Lipstick,Urban Decay,13.62,Foundation
P00003978,Eyeliner,Elizabeth Arden,14.93,Body Lotion
P00003979,Hair Spray,Lancome,19.08,Shampoo
P00003980,Anti-Aging Cream,Maybelline,15.16,Body Lotion
P00003981,Lipstick,The Body Shop,15.86,Lipstick
P00003982,Hair Dye,Sephora,17.61,Foundation
P00003983,Beard Oil,Lancome,17.06,Lipstick
P00003984,Shaving Cream,Tresemmé,16.42,Body Lotion
P00003985,Eye Shadow,Pantene,13.8,Mascara
P00003986,Hydrating Mist,Elizabeth Arden,14.97,Sunscreen
P00003987,Setting Spray,Origins,11.57,Face Serum
P00003988,Foot Scrub,The Body Shop,10.13,Foundation
P00003989,Setting Spray,Burt's Bees,11.34,Lipstick
P00003990,Setting Spray,The Body Shop,15.8,Sunscreen
P00003991,Hair Spray,Tresemmé,11.8,Sunscreen
P00003992,Shaving Cream,Lancome,12.47,Mascara
P00003993,Massage Oil,Tresemmé,17.51,Foundation
P00003994,Face Mask,MAC Cosmetics,14.09,Conditioner
P00003995,Beard Oil,The Body Shop,11.23,Face Serum
P00003996,Hydrating Mist,Aveda,12.73,Body Lotion
P00003997,Setting Spray,Cetaphil,11.43,Eyeliner
P00003998,Massage Oil,Avon,10.97,Mascara
P00003999,Nail Polish,Maybelline,11.35,Shampoo
P00004000,Under Eye Cream,Aveda,15.76,Conditioner
P00004001,Highlighter,Clinique,12.99,Face Serum
P00004002,Exfoliating Scrub,Burt's Bees,10.38,Eyeliner
P00004003,Face Mask,Lancome,11.68,Sunscreen
P00004004,Hydrating Mist,Nivea,12.17,Face Serum
P00004005,Hair Mousse,Neutrogena,14.21,Conditioner
P00004006,Hair Mask,Pantene,13.75,Mascara
P00004007,Eye Shadow,L'Oreal,12.75,Mascara
P00004008,Setting Spray,The Body Shop,16.36,Body Lotion
P00004009,Foundation,Dove,19.72,Mascara
P00004010,Setting Spray,CoverGirl,13.94,Eyeliner
P00004011,Massage Oil,Kiehl's,18.32,Conditioner
P00004012,Hydrating Mist,Biore,11.19,Body Lotion
P00004013,Toner,Revlon,15.38,Mascara
P00004014,Lip Balm,Origins,17.82,Shampoo
P00004015,Moisturizer,Sephora,11.94,Body Lotion
P00004016,Anti-Aging Cream,Rimmel,16.27,Moisturizer
P00004017,Sunscreen,Lancome,19.77,Conditioner
P00004018,Nail Polish,Kiehl's,11.75,Conditioner
P00004019,Hair Mousse,NYX,18.23,Sunscreen
P00004020,Foot Scrub,Urban Decay,13.43,Conditioner
P00004021,Under Eye Cream,Chanel,19.96,Face Serum
P00004022,Face Mask,Revlon,15.77,Moisturizer
P00004023,Exfoliating Scrub,Neutrogena,16.51,Eyeliner
P00004024,Setting Spray,Origins,18.22,Shampoo
P00004025,Makeup Remover,St. Ives,18.41,Conditioner
P00004026,Conditioner,Chanel,13.32,Sunscreen
P00004027,Bronzer,Aveda,14.38,Eyeliner
P00004028,Hair Gel,Origins,14.7,Face Serum
P00004029,Body Lotion,Nivea,10.96,Conditioner
P00004030,Eye Shadow,Neutrogena,12.89,Eyeliner
P00004031,Bronzer,Kiehl's,12.72,Body Lotion
P00004032,Nail Polish,The Body Shop,17.77,Body Lotion
P00004033,Makeup Remover,Rimmel,18.11,Moisturizer
P00004034,Blush,Maybelline,14.88,Lipstick
P00004035,Exfoliating Scrub,Chanel,13.85,Sunscreen
P00004036,Conditioner,NYX,13.26,Shampoo
P00004037,Cuticle Oil,Burt's Bees,10.7,Lipstick
P00004038,Makeup Remover,Elizabeth Arden,13.56,Sunscreen
P00004039,Beard Oil,The Body Shop,10.21,Face Serum
P00004040,Body Lotion,Elizabeth Arden,17.52,Sunscreen
P00004041,Makeup Remover,Clinique,16.84,Eyeliner
P00004042,Blush,Elizabeth Arden,11.13,Moisturizer
P00004043,Shaving Cream,Urban Decay,12.51,Moisturizer
P00004044,Hair Spray,Burt's Bees,12.87,Shampoo
P00004045,Hair Gel,Lancome,17.27,Mascara
P00004046,Setting Spray,Clinique,13.98,Mascara
P00004047,Hair Mask,Cetaphil,19.65,Body Lotion
P00004048,Perfume,Burt's Bees,12.63,Body Lotion
P00004049,Shampoo,Pantene,14.97,Sunscreen
P00004050,Toner,Cetaphil,12.91,Shampoo
P00004051,Bronzer,Aveda,10.17,Mascara
P00004052,Hair Mousse,Tresemmé,10.64,Body Lotion
P00004053,Face Mask,The Body Shop,18.49,Moisturizer
P00004054,Mascara,Avon,16.16,Shampoo
P00004055,Shampoo,CoverGirl,13.89,Sunscreen
P00004056,Concealer,Urban Decay,13.53,Mascara
P00004057,Clay Mask,Burt's Bees,17.53,Body Lotion
P00004058,Clay Mask,St. Ives,12.27,Foundation
P00004059,Perfume,NYX,14.86,Foundation
P00004060,Hair Mousse,CoverGirl,18.01,Mascara
P00004061,Lip Balm,Rimmel,16.94,Conditioner
P00004062,Hair Serum,Avon,10.41,Foundation
P00004063,Setting Spray,Pantene,16.28,Moisturizer
P00004064,Hair Spray,Origins,11.21,Lipstick
P00004065,Beard Oil,L'Oreal,18.68,Eyeliner
P00004066,Eye Shadow,Nivea,11.18,Shampoo
P00004067,Makeup Remover,CoverGirl,18.08,Face Serum
P00004068,Cuticle Oil,Sephora,13.74,Body Lotion
P00004069,Shampoo,Urban Decay,15.87,Shampoo
P00004070,Sunscreen,Sephora,15.92,Body Lotion
P00004071,Moisturizer,Garnier,10.84,Body Lotion
P00004072,Makeup Remover,Nivea,13.24,Mascara
P00004073,Concealer,Origins,12.26,Foundation
P00004074,Hydrating Mist,Cetaphil,17.84,Conditioner
P00004075,Massage Oil,The Body Shop,10.14,Moisturizer
P00004076,Shaving Cream,St. Ives,18.16,Lipstick
P00004077,Concealer,Aveda,15.8,Sunscreen
P00004078,Shaving Cream,L'Oreal,17.1,Foundation
P00004079,Lip Balm,Avon,17.43,Eyeliner
P00004080,Conditioner,Biore,19.56,Lipstick
P00004081,Mascara,Burt's Bees,10.18,Moisturizer
P00004082,Clay Mask,Estée Lauder,13.41,Body Lotion
P00004083,Body Lotion,Dove,14.16,Shampoo
P00004084,Lipstick,NYX,13.0,Conditioner
P00004085,Perfume,Avon,18.98,Mascara
P00004086,Body Lotion,Elizabeth Arden,12.58,Lipstick
P00004087,Face Mask,Estée Lauder,12.35,Eyeliner
P00004088,Under Eye Cream,Origins,19.24,Eyeliner
P00004089,Hair Mask,Aveda,14.9,Sunscreen
P00004090,Body Lotion,Estée Lauder,11.83,Foundation
P00004091,Under Eye Cream,CoverGirl,18.71,Lipstick
P00004092,Cuticle Oil,Rimmel,13.3,Sunscreen
P00004093,Foundation,Clinique,10.37,Lipstick
P00004094,Massage Oil,Dove,13.1,Body Lotion
P00004095,Moisturizer,Garnier,18.61,Lipstick
P00004096,Lipstick,St. Ives,13.13,Conditioner
P00004097,Setting Spray,CoverGirl,15.69,Lipstick
P00004098,Perfume,Origins,12.12,Face Serum
P00004099,Lip Balm,Clinique,18.21,Lipstick
P00004100,Nail Polish,Avon,11.16,Moisturizer
P00004101,Mascara,CoverGirl,19.34,Body Lotion
P00004102,Body Lotion,Olay,13.22,Mascara
P00004103,Eye Shadow,Origins,14.11,Shampoo
P00004104,Exfoliating Scrub,The Body Shop,18.82,Sunscreen
P00004105,Shaving Cream,Biore,14.08,Shampoo
P00004106,Toner,NYX,17.48,Mascara
P00004107,Hair Serum,Urban Decay,19.75,Sunscreen
P00004108,Hair Mask,L'Oreal,17.91,Moisturizer
P00004109,Highlighter,Origins,17.12,Moisturizer
P00004110,Makeup Remover,CoverGirl,15.62,Eyeliner
P00004111,Perfume,Revlon,14.41,Shampoo
P00004112,Perfume,Chanel,16.77,Face Serum
P00004113,Under Eye Cream,CoverGirl,18.83,Moisturizer
P00004114,Hair Mousse,Nivea,14.64,Eyeliner
P00004115,Nail Polish,St. Ives,18.74,Eyeliner
P00004116,Concealer,Clinique,15.2,Mascara
P00004117,Perfume,Lancome,11.77,Lipstick
P00004118,Under Eye Cream,Estée Lauder,14.31,Mascara
P00004119,Lipstick,Urban Decay,12.36,Moisturizer
P00004120,Face Wash,Origins,14.01,Conditioner
P00004121,Lipstick,Dove,12.41,Sunscreen
P00004122,Concealer,Estée Lauder,19.6,Sunscreen
P00004123,Bronzer,Chanel,13.69,Foundation
P00004124,Eye Shadow,Origins,14.29,Sunscreen
P00004125,Face Wash,Elizabeth Arden,12.56,Face Serum
P00004126,Foundation,Nivea,16.69,Shampoo
P00004127,Face Wash,Elizabeth Arden,14.16,Eyeliner
P00004128,Conditioner,Garnier,11.83,Sunscreen
P00004129,Body Scrub,Olay,14.69,Sunscreen
P00004130,Shampoo,Origins,18.91,Shampoo
P00004131,Toner,Lancome,13.1,Foundation
P00004132,Toner,Origins,10.82,Body Lotion
P00004133,Highlighter,Chanel,19.46,Sunscreen
P00004134,Anti-Aging Cream,Aveda,15.61,Conditioner
P00004135,Under Eye Cream,Rimmel,13.29,Shampoo
P00004136,Deodorant,Estée Lauder,11.6,Sunscreen
P00004137,Setting Spray,L'Oreal,14.18,Face Serum
P00004138,Face Mask,Elizabeth Arden,12.12,Foundation
P00004139,Sunscreen,Lancome,13.03,Mascara
P00004140,Deodorant,L'Oreal,12.22,Sunscreen
P00004141,Face Mask,Dove,11.49,Lipstick
P00004142,Anti-Aging Cream,Estée Lauder,11.36,Shampoo
P00004143,Cuticle Oil,Clinique,15.56,Sunscreen
P00004144,Face Wash,Avon,13.41,Conditioner
P00004145,Hair Spray,Rimmel,12.95,Foundation
P00004146,Deodorant,Urban Decay,19.3,Body Lotion
P00004147,Setting Spray,Pantene,13.77,Shampoo
P00004148,Exfoliating Scrub,Biore,16.15,Sunscreen
P00004149,Face Wash,Kiehl's,15.74,Shampoo
P00004150,Beard Oil,CoverGirl,17.86,Moisturizer
P00004151,Cuticle Oil,Neutrogena,17.03,Foundation
P00004152,Conditioner,Elizabeth Arden,18.41,Mascara
P00004153,Nail Polish,L'Oreal,12.53,Eyeliner
P00004154,Shaving Cream,Biore,15.32,Moisturizer
P00004155,Face Wash,Avon,14.41,Shampoo
P00004156,Beard Oil,Origins,15.33,Moisturizer
P00004157,Moisturizer,Nivea,18.98,Conditioner
P00004158,Eye Shadow,Elizabeth Arden,15.16,Conditioner
P00004159,Hair Mousse,Cetaphil,17.26,Mascara
P00004160,Body Scrub,St. Ives,13.07,Body Lotion
P00004161,Blush,Urban Decay,11.03,Mascara
P00004162,Exfoliating Scrub,CoverGirl,19.94,Shampoo
P00004163,Conditioner,Lancome,17.69,Foundation
P00004164,Under Eye Cream,MAC Cosmetics,13.36,Face Serum
P00004165,Toner,Garnier,10.12,Conditioner
P00004166,Face Mask,Tresemmé,10.83,Moisturizer
P00004167,Hair Gel,Elizabeth Arden,16.36,Mascara
P00004168,Body Scrub,L'Oreal,11.2,Foundation
P00004169,Cuticle Oil,Maybelline,10.33,Sunscreen
P00004170,Under Eye Cream,Tresemmé,16.03,Eyeliner
P00004171,Anti-Aging Cream,Cetaphil,17.84,Mascara
P00004172,Highlighter,Lancome,14.34,Eyeliner
P00004173,Face Wash,Origins,12.81,Conditioner
P00004174,Conditioner,Olay,17.31,Sunscreen
P00004175,Massage Oil,Clinique,15.35,Moisturizer
P00004176,Face Wash,Origins,19.34,Sunscreen
P00004177,Sunscreen,Pantene,11.29,Lipstick
P00004178,Hair Mask,Rimmel,18.48,Eyeliner
P00004179,Hair Mousse,Burt's Bees,14.97,Foundation
P00004180,Moisturizer,Tresemmé,10.54,Body Lotion
P00004181,Foot Scrub,NYX,11.02,Shampoo
P00004182,Shampoo,Clinique,14.0,Eyeliner
P00004183,Concealer,Garnier,17.67,Conditioner
P00004184,Foot Scrub,Elizabeth Arden,13.6,Foundation
P00004185,Hair Mask,Rimmel,19.27,Sunscreen
P00004186,Eyeliner,Maybelline,18.48,Conditioner
P00004187,Hair Mask,Dove,15.79,Lipstick
P00004188,Blush,Nivea,13.04,Conditioner
P00004189,Highlighter,Neutrogena,10.18,Sunscreen
P00004190,Massage Oil,Rimmel,19.09,Sunscreen
P00004191,Mascara,Aveda,19.94,Lipstick
P00004192,Body Scrub,Dove,16.08,Mascara
P00004193,Eyeliner,NYX,17.6,Shampoo
P00004194,Shaving Cream,Tresemmé,17.71,Shampoo
P00004195,Toner,Aveda,13.82,Foundation
P00004196,Under Eye Cream,Rimmel,10.91,Eyeliner
P00004197,Foundation,Olay,18.23,Body Lotion
P00004198,Body Lotion,Urban Decay,11.44,Foundation
P00004199,Hair Dye,Tresemmé,14.43,Face Serum
P00004200,Eye Shadow,Urban Decay,19.26,Body Lotion
P00004201,Beard Oil,Cetaphil,13.98,Moisturizer
P00004202,Under Eye Cream,Lancome,12.82,Foundation
P00004203,Anti-Aging Cream,Olay,17.61,Face Serum
P00004204,Bronzer,The Body Shop,10.99,Shampoo
P00004205,Hair Serum,Olay,14.09,Sunscreen
P00004206,Cuticle Oil,Nivea,13.42,Mascara
P00004207,Deodorant,Burt's Bees,11.47,Lipstick
P00004208,Toner,CoverGirl,18.71,Mascara
P00004209,Shaving Cream,Garnier,17.4,Body Lotion
P00004210,Beard Oil,Garnier,11.52,Sunscreen
P00004211,Shampoo,Burt's Bees,14.38,Body Lotion
P00004212,Mascara,NYX,13.72,Eyeliner
P00004213,Hair Spray,MAC Cosmetics,18.84,Moisturizer
P00004214,Body Lotion,Aveda,17.73,Face Serum
P00004215,Perfume,Avon,15.37,Conditioner
P00004216,Foot Scrub,Neutrogena,19.37,Shampoo
P00004217,Foundation,Pantene,13.66,Mascara
P00004218,Hydrating Mist,Lancome,19.87,Mascara
P00004219,Hair Dye,Lancome,14.82,Foundation
P00004220,Hydrating Mist,Pantene,19.92,Lipstick
P00004221,Conditioner,Burt's Bees,16.2,Eyeliner
P00004222,Hair Dye,Lancome,19.82,Shampoo
P00004223,Highlighter,Aveda,13.93,Shampoo
P00004224,Nail Polish,Kiehl's,16.16,Moisturizer
P00004225,Shampoo,CoverGirl,10.6,Mascara
P00004226,Exfoliating Scrub,Elizabeth Arden,19.94,Body Lotion
P00004227,Setting Spray,Pantene,13.84,Sunscreen
P00004228,Conditioner,Pantene,11.81,Moisturizer
P00004229,Setting Spray,Olay,16.77,Body Lotion
P00004230,Body Scrub,Cetaphil,18.19,Lipstick
P00004231,Eye Shadow,Dove,10.39,Sunscreen
P00004232,Cuticle Oil,The Body Shop,19.0,Body Lotion
P00004233,Massage Oil,Sephora,15.88,Eyeliner
P00004234,Face Wash,Aveda,16.2,Body Lotion
P00004235,Hair Mousse,Rimmel,12.27,Foundation
P00004236,Beard Oil,Revlon,18.37,Moisturizer
P00004237,Concealer,Aveda,10.79,Shampoo
P00004238,Foundation,Origins,15.4,Sunscreen
P00004239,Toner,Elizabeth Arden,18.16,Sunscreen
P00004240,Shaving Cream,Garnier,12.8,Face Serum
P00004241,Shampoo,Nivea,11.29,Mascara
P00004242,Shaving Cream,Cetaphil,16.34,Foundation
P00004243,Hydrating Mist,Cetaphil,17.92,Moisturizer
P00004244,Mascara,Olay,16.17,Body Lotion
P00004245,Cuticle Oil,Olay,12.98,Foundation
P00004246,Toner,Urban Decay,17.4,Face Serum
P00004247,Nail Polish,St. Ives,10.8,Body Lotion
P00004248,Shaving Cream,Maybelline,12.66,Face Serum
P00004249,Shaving Cream,Tresemmé,16.57,Lipstick
P00004250,Beard Oil,Cetaphil,14.42,Shampoo
P00004251,Body Lotion,NYX,19.21,Shampoo
P00004252,Moisturizer,L'Oreal,10.37,Sunscreen
P00004253,Hair Mask,NYX,11.43,Body Lotion
P00004254,Lip Balm,Rimmel,11.78,Foundation
P00004255,Clay Mask,CoverGirl,10.97,Body Lotion
P00004256,Highlighter,MAC Cosmetics,15.8,Eyeliner
P00004257,Hair Mask,Biore,10.26,Eyeliner
P00004258,Eye Shadow,Estée Lauder,10.55,Sunscreen
P00004259,Body Lotion,Cetaphil,13.95,Face Serum
P00004260,Conditioner,Elizabeth Arden,19.97,Shampoo
P00004261,Cuticle Oil,NYX,16.92,Moisturizer
P00004262,Toner,Origins,13.82,Lipstick
P00004263,Anti-Aging Cream,Cetaphil,14.44,Face Serum
P00004264,Lipstick,Nivea,18.71,Mascara
P00004265,Exfoliating Scrub,Revlon,14.05,Body Lotion
P00004266,Hair Spray,Origins,18.74,Lipstick
P00004267,Bronzer,St. Ives,15.36,Moisturizer
P00004268,Under Eye Cream,Maybelline,18.9,Conditioner
P00004269,Body Scrub,Dove,10.89,Conditioner
P00004270,Toner,Biore,13.87,Foundation
P00004271,Shampoo,Biore,14.79,Lipstick
P00004272,Mascara,L'Oreal,11.98,Face Serum
P00004273,Highlighter,Olay,19.07,Sunscreen
P00004274,Highlighter,Chanel,17.41,Body Lotion
P00004275,Body Lotion,Sephora,17.83,Mascara
P00004276,Deodorant,NYX,14.86,Moisturizer
P00004277,Face Wash,Biore,18.43,Face Serum
P00004278,Mascara,NYX,19.99,Conditioner
P00004279,Toner,MAC Cosmetics,12.23,Mascara
P00004280,Deodorant,Urban Decay,11.83,Mascara
P00004281,Anti-Aging Cream,Elizabeth Arden,15.69,Body Lotion
P00004282,Foot Scrub,Urban Decay,13.87,Eyeliner
P00004283,Concealer,Sephora,10.36,Mascara
P00004284,Toner,Origins,17.47,Moisturizer
P00004285,Mascara,Elizabeth Arden,14.2,Eyeliner
P00004286,Hair Serum,Nivea,11.33,Sunscreen
P00004287,Foundation,Nivea,10.55,Sunscreen
P00004288,Body Lotion,MAC Cosmetics,15.49,Sunscreen
P00004289,Foot Scrub,Biore,13.25,Shampoo
P00004290,Toner,Nivea,14.46,Mascara
P00004291,Under Eye Cream,The Body Shop,11.2,Sunscreen
P00004292,Clay Mask,Revlon,13.99,Moisturizer
P00004293,Hair Serum,Tresemmé,15.76,Mascara
P00004294,Foundation,Kiehl's,12.07,Lipstick
P00004295,Lipstick,CoverGirl,10.23,Eyeliner
P00004296,Exfoliating Scrub,Dove,13.53,Mascara
P00004297,Clay Mask,Revlon,15.9,Mascara
P00004298,Exfoliating Scrub,Garnier,12.67,Conditioner
P00004299,Sunscreen,CoverGirl,10.91,Shampoo
P00004300,Concealer,Rimmel,15.88,Lipstick
P00004301,Face Wash,L'Oreal,15.81,Foundation
P00004302,Hydrating Mist,Neutrogena,12.83,Face Serum
P00004303,Foundation,Neutrogena,16.71,Sunscreen
P00004304,Perfume,Aveda,17.28,Sunscreen
P00004305,Cuticle Oil,Avon,12.19,Body Lotion
P00004306,Sunscreen,Sephora,14.9,Eyeliner
P00004307,Hair Serum,L'Oreal,16.72,Mascara
P00004308,Beard Oil,Tresemmé,12.53,Lipstick
P00004309,Blush,Burt's Bees,13.43,Foundation
P00004310,Deodorant,L'Oreal,13.6,Face Serum
P00004311,Massage Oil,Dove,17.79,Face Serum
P00004312,Blush,Rimmel,15.5,Shampoo
P00004313,Moisturizer,Pantene,11.02,Sunscreen
P00004314,Massage Oil,Maybelline,13.01,Moisturizer
P00004315,Eyeliner,MAC Cosmetics,14.09,Eyeliner
P00004316,Conditioner,Aveda,11.83,Body Lotion
P00004317,Lipstick,Dove,13.01,Shampoo
P00004318,Eye Shadow,Tresemmé,14.87,Sunscreen
P00004319,Moisturizer,Sephora,18.69,Face Serum
P00004320,Beard Oil,Revlon,19.53,Conditioner
P00004321,Setting Spray,Aveda,16.95,Moisturizer
P00004322,Hair Gel,Clinique,10.09,Eyeliner
P00004323,Face Mask,MAC Cosmetics,18.41,Foundation
P00004324,Hydrating Mist,Kiehl's,17.46,Face Serum
P00004325,Exfoliating Scrub,Dove,14.37,Eyeliner
P00004326,Cuticle Oil,Cetaphil,15.88,Shampoo
P00004327,Conditioner,NYX,16.8,Foundation
P00004328,Sunscreen,Dove,17.08,Conditioner
P00004329,Lip Balm,Chanel,18.62,Body Lotion
P00004330,Under Eye Cream,MAC Cosmetics,18.88,Eyeliner
P00004331,Hydrating Mist,NYX,11.58,Shampoo
P00004332,Perfume,MAC Cosmetics,15.62,Moisturizer
P00004333,Hair Dye,Kiehl's,17.28,Eyeliner
P00004334,Clay Mask,Aveda,19.81,Lipstick
P00004335,Foot Scrub,Chanel,17.4,Body Lotion
P00004336,Perfume,St. Ives,16.7,Body Lotion
P00004337,Face Wash,Dove,18.5,Foundation
P00004338,Face Wash,Aveda,16.66,Sunscreen
P00004339,Shaving Cream,Rimmel,11.33,Moisturizer
P00004340,Clay Mask,Neutrogena,13.95,Mascara
P00004341,Hair Mask,Kiehl's,14.89,Eyeliner
P00004342,Hair Serum,Dove,12.79,Body Lotion
P00004343,Bronzer,Tresemmé,15.03,Eyeliner
P00004344,Beard Oil,L'Oreal,19.23,Moisturizer
P00004345,Massage Oil,Estée Lauder,12.58,Conditioner
P00004346,Shaving Cream,CoverGirl,16.79,Sunscreen
P00004347,Body Scrub,Garnier,10.67,Shampoo
P00004348,Bronzer,The Body Shop,10.97,Sunscreen
P00004349,Concealer,NYX,14.59,Mascara
P00004350,Face Mask,CoverGirl,17.23,Sunscreen
